"story_id","gold","shuffled","model_reordered"
"4025","Dan went to a family party with his mom | His cousin offered him a drink when they arrived | Although Dan's mom prohibits from drinking, he tried to drink | However, he had to hide from his mom throughout the whole party | Eventually his mom found out and yelled at him","Eventually his mom found out and yelled at him | Dan went to a family party with his mom | Although Dan's mom prohibits from drinking, he tried to drink | His cousin offered him a drink when they arrived | However, he had to hide from his mom throughout the whole party","Dan went to a family party with his mom | His cousin offered him a drink when they arrived | Although Dan's mom prohibits from drinking, he tried to drink | However, he had to hide from his mom throughout the whole party | Eventually his mom found out and yelled at him"
"4026","Angie brought her car to a mechanic | She showed her husband the estimate | He decided he'd better visit the mechanic himself | When the mechanic saw Angie's husband, he lowered the estimate | Angie thought it strange since her husband knew nothing about cars","She showed her husband the estimate | He decided he'd better visit the mechanic himself | When the mechanic saw Angie's husband, he lowered the estimate | Angie thought it strange since her husband knew nothing about cars | Angie brought her car to a mechanic","Angie brought her car to a mechanic | She showed her husband the estimate | He decided he'd better visit the mechanic himself | When the mechanic saw Angie's husband, he lowered the estimate | Angie thought it strange since her husband knew nothing about cars"
"4027","My washing machine broke | I had to purchase a new one | I put my first load of clothes in to be cleaned | That is when I found out that the machine plays music when it is done | Now washing the laundry is more pleasant","I put my first load of clothes in to be cleaned | That is when I found out that the machine plays music when it is done | Now washing the laundry is more pleasant | My washing machine broke | I had to purchase a new one","My washing machine broke | I had to purchase a new one | I put my first load of clothes in to be cleaned | That is when I found out that the machine plays music when it is done | Now washing the laundry is more pleasant"
"4028","The boy was always sad | His family was always arguing | There was nothing he could do | His parents wouldn't listen | Love was totally absent from his life","His parents wouldn't listen | There was nothing he could do | Love was totally absent from his life | The boy was always sad | His family was always arguing","His family was always arguing | The boy was always sad | His parents wouldn't listen | Love was totally absent from his life | There was nothing he could do"
"4029","I got a brand new skateboard for Christmas | The problem was I did not know how to use it | I decided to just try skateboarding down a hill | I fell flat on my face | I decided this skateboard would be better off in the garbage","I got a brand new skateboard for Christmas | I fell flat on my face | I decided this skateboard would be better off in the garbage | The problem was I did not know how to use it | I decided to just try skateboarding down a hill","I got a brand new skateboard for Christmas | I decided to just try skateboarding down a hill | The problem was I did not know how to use it | I fell flat on my face | I decided this skateboard would be better off in the garbage"
"4030","Tom was going to take a shower | He noticed there was no water pressure | He called the water company | A pipe had burst near his house | They had it fixed within two days","He called the water company | He noticed there was no water pressure | Tom was going to take a shower | They had it fixed within two days | A pipe had burst near his house","Tom was going to take a shower | He noticed there was no water pressure | He called the water company | A pipe had burst near his house | They had it fixed within two days"
"4031","The students heard the fire alarm | They were worried, but their teacher calmly lined them up at the door | They were led into a field | The students learned that the fire alarms was just a drill exercise | The students were relieved as they returned to class","The students were relieved as they returned to class | The students heard the fire alarm | They were led into a field | The students learned that the fire alarms was just a drill exercise | They were worried, but their teacher calmly lined them up at the door","The students heard the fire alarm | They were worried, but their teacher calmly lined them up at the door | They were led into a field | The students learned that the fire alarms was just a drill exercise | The students were relieved as they returned to class"
"4032","They gasped as the last large rock was moved | The fossil was nearly complete | The paleontologist grinned from ear to ear | He almost couldn't believe their luck | The Tyrannosaurus fossil was beautiful","The Tyrannosaurus fossil was beautiful | They gasped as the last large rock was moved | He almost couldn't believe their luck | The fossil was nearly complete | The paleontologist grinned from ear to ear","They gasped as the last large rock was moved | The Tyrannosaurus fossil was beautiful | The fossil was nearly complete | He almost couldn't believe their luck | The paleontologist grinned from ear to ear"
"4033","There once was a man named Larry Butterfrog | He went down to buy World of Warcraft | However, he lacked the money | So, he had to go to his mom, who was miffed | And she told him to get a job","He went down to buy World of Warcraft | And she told him to get a job | So, he had to go to his mom, who was miffed | There once was a man named Larry Butterfrog | However, he lacked the money","There once was a man named Larry Butterfrog | He went down to buy World of Warcraft | However, he lacked the money | So, he had to go to his mom, who was miffed | And she told him to get a job"
"4034","My daughter's good friend Betty lives in San Diego | She had been dating a man there for three years | They were living together and were getting engaged | Last week she found him having a Snapchat affair | She threw him out and gave him back the ring","She threw him out and gave him back the ring | She had been dating a man there for three years | My daughter's good friend Betty lives in San Diego | Last week she found him having a Snapchat affair | They were living together and were getting engaged","My daughter's good friend Betty lives in San Diego | She had been dating a man there for three years | They were living together and were getting engaged | Last week she found him having a Snapchat affair | She threw him out and gave him back the ring"
"4035","Kenneth was traveling out of town | Dinnertime was approaching and Kenneth didn't have plans | Kenneth didn't know any of the restaurants in the town | He asked a local for advice on dining | Kenneth went to one of the restaurants the local recommended","Kenneth was traveling out of town | Dinnertime was approaching and Kenneth didn't have plans | Kenneth didn't know any of the restaurants in the town | Kenneth went to one of the restaurants the local recommended | He asked a local for advice on dining","Kenneth was traveling out of town | Dinnertime was approaching and Kenneth didn't have plans | Kenneth didn't know any of the restaurants in the town | He asked a local for advice on dining | Kenneth went to one of the restaurants the local recommended"
"4036","I bought a brand new bike | I decided to ride it for most of my activities | I woke up one morning for work | I got ready and got on my bike | I rode for a few miles to my office","I bought a brand new bike | I woke up one morning for work | I rode for a few miles to my office | I decided to ride it for most of my activities | I got ready and got on my bike","I bought a brand new bike | I woke up one morning for work | I rode for a few miles to my office | I decided to ride it for most of my activities | I got ready and got on my bike"
"4037","Kim wasn't feeling well | Her mother took her to the doctor | The doctor ordered her to get a shot | Kim was terrified | The nurse came in and calmed Kim down","Kim was terrified | The nurse came in and calmed Kim down | Kim wasn't feeling well | Her mother took her to the doctor | The doctor ordered her to get a shot","Kim wasn't feeling well | Her mother took her to the doctor | The doctor ordered her to get a shot | Kim was terrified | The nurse came in and calmed Kim down"
"4038","Mandy was talking to her parents | She was telling them about her sleepover with a friend last night | The truth was that she had been out at a club instead | Soon her parents noticed that her store had many holes in it | They caught her lie and grounded her","They caught her lie and grounded her | She was telling them about her sleepover with a friend last night | Mandy was talking to her parents | Soon her parents noticed that her store had many holes in it | The truth was that she had been out at a club instead","Mandy was talking to her parents | She was telling them about her sleepover with a friend last night | Soon her parents noticed that her store had many holes in it | The truth was that she had been out at a club instead | They caught her lie and grounded her"
"4039","Ken was carpooling with coworkers | He was running late | He begged everyone to wait for him just a bit longer | It took longer than expected and everyone was late | Ken was kicked out of the carpool","It took longer than expected and everyone was late | Ken was kicked out of the carpool | Ken was carpooling with coworkers | He was running late | He begged everyone to wait for him just a bit longer","Ken was carpooling with coworkers | He was running late | He begged everyone to wait for him just a bit longer | Ken was kicked out of the carpool | It took longer than expected and everyone was late"
"4040","I used to think junior college was not real college | When I enrolled, I thought it was a joke | After first semester, I was in love with the school | I received an award for Outstanding student, and excelled quickly | My opinion now is that junior college is excellent","After first semester, I was in love with the school | I used to think junior college was not real college | My opinion now is that junior college is excellent | I received an award for Outstanding student, and excelled quickly | When I enrolled, I thought it was a joke","When I enrolled, I thought it was a joke | I used to think junior college was not real college | After first semester, I was in love with the school | I received an award for Outstanding student, and excelled quickly | My opinion now is that junior college is excellent"
"4041","Andy got a new bowling ball | He was excited to test it out | Andy went to the nearest bowling alley with his friends | Andy threw the ball down the lane | He got a strike on his first throw!","He got a strike on his first throw! | Andy went to the nearest bowling alley with his friends | Andy got a new bowling ball | Andy threw the ball down the lane | He was excited to test it out","Andy went to the nearest bowling alley with his friends | Andy got a new bowling ball | He was excited to test it out | Andy threw the ball down the lane | He got a strike on his first throw!"
"4042","Gina was making cookies she bought in a tube | She couldn't believe how easy it was | There was no mixing and measuring of ingredients | There was very little to clean up afterwards | Gina decided this was the way she would make cookies from now on","Gina was making cookies she bought in a tube | She couldn't believe how easy it was | There was very little to clean up afterwards | Gina decided this was the way she would make cookies from now on | There was no mixing and measuring of ingredients","Gina was making cookies she bought in a tube | There was no mixing and measuring of ingredients | She couldn't believe how easy it was | There was very little to clean up afterwards | Gina decided this was the way she would make cookies from now on"
"4043","James wanted a new look | He had a job interview coming up and wanted to make a good impression | He went to a new salon | The stylist made a mistake and cut his hair much too short | He yelled at her and stormed out","He yelled at her and stormed out | He had a job interview coming up and wanted to make a good impression | The stylist made a mistake and cut his hair much too short | James wanted a new look | He went to a new salon","James wanted a new look | He went to a new salon | The stylist made a mistake and cut his hair much too short | He yelled at her and stormed out | He had a job interview coming up and wanted to make a good impression"
"4044","Rob is walking down the street | Rob has headphones on | A man comes up behind Rob and grabs his wallet | Rob tries to run after the man who took his wallet | Rob could not catch the thief and loses his stuff","Rob tries to run after the man who took his wallet | A man comes up behind Rob and grabs his wallet | Rob is walking down the street | Rob has headphones on | Rob could not catch the thief and loses his stuff","Rob is walking down the street | Rob has headphones on | A man comes up behind Rob and grabs his wallet | Rob tries to run after the man who took his wallet | Rob could not catch the thief and loses his stuff"
"4045","Tim dressed up as Santa for his two year old son | He walked into the house dressed in the costume | Tim went over to his son to say hello | His son burst into tears | Tim learned that his son is terrified of Santa","Tim dressed up as Santa for his two year old son | He walked into the house dressed in the costume | His son burst into tears | Tim learned that his son is terrified of Santa | Tim went over to his son to say hello","Tim dressed up as Santa for his two year old son | He walked into the house dressed in the costume | Tim learned that his son is terrified of Santa | His son burst into tears | Tim went over to his son to say hello"
"4046","Bob wanted to build a mill at his house | He had always dreamed of becoming a miller since he was a child | Bob worked hard at a boring job | He saved up enough money to build a mill | Bob quit his job and became a miller like he had always dreamed!","Bob worked hard at a boring job | Bob wanted to build a mill at his house | He saved up enough money to build a mill | He had always dreamed of becoming a miller since he was a child | Bob quit his job and became a miller like he had always dreamed!","He had always dreamed of becoming a miller since he was a child | Bob worked hard at a boring job | Bob wanted to build a mill at his house | He saved up enough money to build a mill | Bob quit his job and became a miller like he had always dreamed!"
"4047","Dan had worked at the firm for 10 years | He poured his heart and soul into his work | This was his dream career | Dan got a call from his boss | It was time he got promoted!","Dan had worked at the firm for 10 years | He poured his heart and soul into his work | It was time he got promoted! | This was his dream career | Dan got a call from his boss","Dan had worked at the firm for 10 years | He poured his heart and soul into his work | It was time he got promoted! | This was his dream career | Dan got a call from his boss"
"4048","Jim's favorite animal was the penguin | He had penguin posters and penguin bedsheets in his room | With his birthday coming up, he knew exactly what to ask for | Jim asked his parents for a pet penguin | Jim's parents laughed in response","Jim asked his parents for a pet penguin | Jim's parents laughed in response | He had penguin posters and penguin bedsheets in his room | With his birthday coming up, he knew exactly what to ask for | Jim's favorite animal was the penguin","Jim's favorite animal was the penguin | He had penguin posters and penguin bedsheets in his room | With his birthday coming up, he knew exactly what to ask for | Jim asked his parents for a pet penguin | Jim's parents laughed in response"
"4049","Tom got a new white area rug | His girlfriend was clumsy | She dropped wine on it within days | The stain never really came out | They got into a big fight over it","They got into a big fight over it | She dropped wine on it within days | His girlfriend was clumsy | Tom got a new white area rug | The stain never really came out","Tom got a new white area rug | His girlfriend was clumsy | She dropped wine on it within days | They got into a big fight over it | The stain never really came out"
"4050","It was the 4th of July | But Tim hated loud noises | So he stayed in his room and wore ear plugs | And he wished the night would end | But he regret being grumpy after his mom brought him some chili dogs","So he stayed in his room and wore ear plugs | It was the 4th of July | But he regret being grumpy after his mom brought him some chili dogs | But Tim hated loud noises | And he wished the night would end","It was the 4th of July | But Tim hated loud noises | So he stayed in his room and wore ear plugs | And he wished the night would end | But he regret being grumpy after his mom brought him some chili dogs"
"4051","My mom asked me what I wanted to eat | I told her that I wanted a hamburger with french fries | When she came home, she brought huge bag of groceries | When, I looked inside, here was only raw meat and vegetables | She changed her mind about fast food and decided to cook","She changed her mind about fast food and decided to cook | My mom asked me what I wanted to eat | I told her that I wanted a hamburger with french fries | When she came home, she brought huge bag of groceries | When, I looked inside, here was only raw meat and vegetables","My mom asked me what I wanted to eat | I told her that I wanted a hamburger with french fries | She changed her mind about fast food and decided to cook | When she came home, she brought huge bag of groceries | When, I looked inside, here was only raw meat and vegetables"
"4052","I had a stroke and need special shoes | I was heading out today | I could not find my right shoe | I started to panic, until I found the shoe under a blanket | I vowed to keep my shoes together from now on","I had a stroke and need special shoes | I started to panic, until I found the shoe under a blanket | I vowed to keep my shoes together from now on | I could not find my right shoe | I was heading out today","I was heading out today | I could not find my right shoe | I started to panic, until I found the shoe under a blanket | I had a stroke and need special shoes | I vowed to keep my shoes together from now on"
"4053","Yesterday I noticed my hair was damaged | I needed to repair it | I went to the store to get a mask | I put it on my hair for awhile | When it was done my hair felt amazing","I put it on my hair for awhile | I went to the store to get a mask | When it was done my hair felt amazing | I needed to repair it | Yesterday I noticed my hair was damaged","Yesterday I noticed my hair was damaged | I needed to repair it | I went to the store to get a mask | I put it on my hair for awhile | When it was done my hair felt amazing"
"4054","Nate was sleeping on the shuttle | When the bus made a wide turn, a water bottle fell out of his bookbag | It landed on the ground and rolled forward | Nate woke up and noticed where the bottle is | He decided to get it once the bus arrived to his stop","It landed on the ground and rolled forward | Nate was sleeping on the shuttle | He decided to get it once the bus arrived to his stop | When the bus made a wide turn, a water bottle fell out of his bookbag | Nate woke up and noticed where the bottle is","Nate was sleeping on the shuttle | When the bus made a wide turn, a water bottle fell out of his bookbag | It landed on the ground and rolled forward | Nate woke up and noticed where the bottle is | He decided to get it once the bus arrived to his stop"
"4055","Brian has been going through a bad breakup | His girlfriend of three years just left him | He's been staying at home all week | He won't even let his friends see him | Everybody hopes that he gets over it soon","He's been staying at home all week | His girlfriend of three years just left him | Everybody hopes that he gets over it soon | Brian has been going through a bad breakup | He won't even let his friends see him","His girlfriend of three years just left him | Brian has been going through a bad breakup | He's been staying at home all week | He won't even let his friends see him | Everybody hopes that he gets over it soon"
"4056","Lance was deciding weather to come out to his friends and family | He was very nervous about the whole situation | He decided he liked boys instead of girls | He swallowed his pride and decided to tell his mother | He came out of the closet to his friends family","He decided he liked boys instead of girls | He was very nervous about the whole situation | Lance was deciding weather to come out to his friends and family | He swallowed his pride and decided to tell his mother | He came out of the closet to his friends family","He decided he liked boys instead of girls | Lance was deciding weather to come out to his friends and family | He was very nervous about the whole situation | He swallowed his pride and decided to tell his mother | He came out of the closet to his friends family"
"4057","Lidia received braces as a kid | After getting them off, she didn't wear her retainer | Her teeth moved drastically | She reached her 20's with crooked teeth | Now she has to pay thousands of dollars for her young mistake","Her teeth moved drastically | She reached her 20's with crooked teeth | After getting them off, she didn't wear her retainer | Lidia received braces as a kid | Now she has to pay thousands of dollars for her young mistake","Lidia received braces as a kid | After getting them off, she didn't wear her retainer | She reached her 20's with crooked teeth | Her teeth moved drastically | Now she has to pay thousands of dollars for her young mistake"
"4058","Kate and her friends were at a dead club in Las Vegas | There were less than 100 people inside | The dance floor was almost empty | But they decided to make the most of it | They stood on the dance floor pretending to enjoy themselves","There were less than 100 people inside | But they decided to make the most of it | Kate and her friends were at a dead club in Las Vegas | The dance floor was almost empty | They stood on the dance floor pretending to enjoy themselves","Kate and her friends were at a dead club in Las Vegas | There were less than 100 people inside | The dance floor was almost empty | But they decided to make the most of it | They stood on the dance floor pretending to enjoy themselves"
"4059","Crysta's mom called her often, usually three times a day | Her mom always had opinions on how she was raising her kids | She would tell Crysa that she was being too hard on them | Crysta finally got upset and hung up on her mom | Her mom tried to call her back but Crysta would not answer","Her mom always had opinions on how she was raising her kids | Her mom tried to call her back but Crysta would not answer | Crysta's mom called her often, usually three times a day | She would tell Crysa that she was being too hard on them | Crysta finally got upset and hung up on her mom","Crysta's mom called her often, usually three times a day | Her mom always had opinions on how she was raising her kids | She would tell Crysa that she was being too hard on them | Her mom tried to call her back but Crysta would not answer | Crysta finally got upset and hung up on her mom"
"4060","Tasha stood outside her apartment | It was raining outside | She tried hailing a taxi, but none of them would stop | Tasha decided to walk instead | She got where she was going but also got very wet","She tried hailing a taxi, but none of them would stop | It was raining outside | She got where she was going but also got very wet | Tasha decided to walk instead | Tasha stood outside her apartment","Tasha stood outside her apartment | It was raining outside | She tried hailing a taxi, but none of them would stop | Tasha decided to walk instead | She got where she was going but also got very wet"
"4061","Annette is very mean | She always gets invited to Megan's birthday party | Megan decided to not invite Annette to her party this year | She discovered her party was much more fun without Annette | Megan feels good about her decision","Megan feels good about her decision | Megan decided to not invite Annette to her party this year | Annette is very mean | She discovered her party was much more fun without Annette | She always gets invited to Megan's birthday party","She always gets invited to Megan's birthday party | Annette is very mean | Megan decided to not invite Annette to her party this year | She discovered her party was much more fun without Annette | Megan feels good about her decision"
"4062","Barry has a grand garden in his backyard | Barry noticed a lot of fruits were ready to be picked | Barry got his basket and picked apples from the tree | Barry realized he had more fruit than he can personally eat | Barry decided he would give some of his fruit to his neighbors","Barry realized he had more fruit than he can personally eat | Barry decided he would give some of his fruit to his neighbors | Barry has a grand garden in his backyard | Barry got his basket and picked apples from the tree | Barry noticed a lot of fruits were ready to be picked","Barry has a grand garden in his backyard | Barry noticed a lot of fruits were ready to be picked | Barry got his basket and picked apples from the tree | Barry realized he had more fruit than he can personally eat | Barry decided he would give some of his fruit to his neighbors"
"4063","Mom makes the best spaghetti sauce | As she was cooking, she got a phone call | She was not paying attention and put in too much salt | She served the sauce and everyone ate it | When mom tasted it, she couldn't believe how bad it was","When mom tasted it, she couldn't believe how bad it was | As she was cooking, she got a phone call | Mom makes the best spaghetti sauce | She served the sauce and everyone ate it | She was not paying attention and put in too much salt","Mom makes the best spaghetti sauce | As she was cooking, she got a phone call | She was not paying attention and put in too much salt | She served the sauce and everyone ate it | When mom tasted it, she couldn't believe how bad it was"
"4064","Margaret had a strange neighbor | He was an old man who liked to play the clarinet | One day Margaret decided to ask him about his clarinet | They ended up talking for hours | Margaret decided he wasn't so strange after all","One day Margaret decided to ask him about his clarinet | Margaret had a strange neighbor | They ended up talking for hours | Margaret decided he wasn't so strange after all | He was an old man who liked to play the clarinet","Margaret had a strange neighbor | He was an old man who liked to play the clarinet | One day Margaret decided to ask him about his clarinet | They ended up talking for hours | Margaret decided he wasn't so strange after all"
"4065","Been used to run track | His favorite distance was the 400 meter | Once at practice, though, Ben had an accident | He was halfway through the 400 meter when he slipped on the gravel | He skinned his knee, and though embarrassed, Ben got up and finished","His favorite distance was the 400 meter | Been used to run track | He was halfway through the 400 meter when he slipped on the gravel | He skinned his knee, and though embarrassed, Ben got up and finished | Once at practice, though, Ben had an accident","His favorite distance was the 400 meter | Been used to run track | Once at practice, though, Ben had an accident | He was halfway through the 400 meter when he slipped on the gravel | He skinned his knee, and though embarrassed, Ben got up and finished"
"4066","Bill was playing with his friends | They dared him to climbed the tall tree | They said he was chicken if he didn't do it | Bill thought long and hard | He decided to go find better friends","Bill thought long and hard | They said he was chicken if he didn't do it | He decided to go find better friends | They dared him to climbed the tall tree | Bill was playing with his friends","Bill was playing with his friends | They dared him to climbed the tall tree | They said he was chicken if he didn't do it | Bill thought long and hard | He decided to go find better friends"
"4067","I watched the first few episodes of a cartoon but didn't like it | I thought my friend would like it | I told her about it and encouraged her to watch it | Now she is obsessed with this cartoon | We joke about how I dislike it but allowed her to find it","I told her about it and encouraged her to watch it | Now she is obsessed with this cartoon | We joke about how I dislike it but allowed her to find it | I watched the first few episodes of a cartoon but didn't like it | I thought my friend would like it","I watched the first few episodes of a cartoon but didn't like it | I thought my friend would like it | I told her about it and encouraged her to watch it | Now she is obsessed with this cartoon | We joke about how I dislike it but allowed her to find it"
"4068","Tanner was an actor in a play | He was supposed to be at the auditorium for opening night | Unfortunately, his sister was sick and he was held up | Finally she was able to get to sleep and he left for the show | When he got there, he was too late and they had sent in an understudy","Unfortunately, his sister was sick and he was held up | When he got there, he was too late and they had sent in an understudy | He was supposed to be at the auditorium for opening night | Finally she was able to get to sleep and he left for the show | Tanner was an actor in a play","Tanner was an actor in a play | He was supposed to be at the auditorium for opening night | Unfortunately, his sister was sick and he was held up | Finally she was able to get to sleep and he left for the show | When he got there, he was too late and they had sent in an understudy"
"4069","Alex loved his new computer | He would play on it everyday | One day his computer crashed and wouldn't turn on anymore | Alex became suicidal | One day his father fixed his computer and Alex was no longer suicidal!","He would play on it everyday | Alex loved his new computer | One day his computer crashed and wouldn't turn on anymore | Alex became suicidal | One day his father fixed his computer and Alex was no longer suicidal!","Alex loved his new computer | He would play on it everyday | One day his computer crashed and wouldn't turn on anymore | Alex became suicidal | One day his father fixed his computer and Alex was no longer suicidal!"
"4070","T'Pol was an African tribal chief | He went into his chambers to contact the spirits | He asked them why his people were contracting Ebola | Then T'Pol realized something | They just needed to bury their dead instead of touching them","They just needed to bury their dead instead of touching them | He went into his chambers to contact the spirits | T'Pol was an African tribal chief | He asked them why his people were contracting Ebola | Then T'Pol realized something","T'Pol was an African tribal chief | He asked them why his people were contracting Ebola | He went into his chambers to contact the spirits | Then T'Pol realized something | They just needed to bury their dead instead of touching them"
"4071","John's baseball team came in last place last year | That is about to change | John and the other players worked harder to get better | His team got first place | They even won championship","His team got first place | That is about to change | They even won championship | John and the other players worked harder to get better | John's baseball team came in last place last year","John's baseball team came in last place last year | That is about to change | John and the other players worked harder to get better | His team got first place | They even won championship"
"4072","Angel forgot to set her alarm | She woke up when the light came in through the window | Angel looked at the clock and saw she was late for work | She called her boss and told him she overslept | The boss laughed and told her to take her time coming in","The boss laughed and told her to take her time coming in | Angel forgot to set her alarm | She called her boss and told him she overslept | Angel looked at the clock and saw she was late for work | She woke up when the light came in through the window","Angel forgot to set her alarm | She woke up when the light came in through the window | Angel looked at the clock and saw she was late for work | She called her boss and told him she overslept | The boss laughed and told her to take her time coming in"
"4073","Tina was shopping for her son's first birthday | She had everything she needed except for the perfect cake | She was perusing the shelves but nothing stood out | Luckily the baker offered to show her some special new cakes | Tina found the perfect one for her son and thanked the baker","She had everything she needed except for the perfect cake | She was perusing the shelves but nothing stood out | Luckily the baker offered to show her some special new cakes | Tina was shopping for her son's first birthday | Tina found the perfect one for her son and thanked the baker","Tina was shopping for her son's first birthday | She had everything she needed except for the perfect cake | She was perusing the shelves but nothing stood out | Luckily the baker offered to show her some special new cakes | Tina found the perfect one for her son and thanked the baker"
"4074","Forest was doing construction work | He needed to break apart cement | He tried using a regular hammer, but was unsuccessful | He then tried using a larger sledgehammer | He was able to easily break the cement","He was able to easily break the cement | He then tried using a larger sledgehammer | Forest was doing construction work | He tried using a regular hammer, but was unsuccessful | He needed to break apart cement","Forest was doing construction work | He needed to break apart cement | He tried using a regular hammer, but was unsuccessful | He then tried using a larger sledgehammer | He was able to easily break the cement"
"4075","Cherri's boss was getting on her nerves | She decided to take her first sick day in Years | She went to the beach on her day off | She found several co-workers there as well | Half of the office came back to work the next day tanned","Half of the office came back to work the next day tanned | She decided to take her first sick day in Years | Cherri's boss was getting on her nerves | She went to the beach on her day off | She found several co-workers there as well","Cherri's boss was getting on her nerves | She decided to take her first sick day in Years | She went to the beach on her day off | She found several co-workers there as well | Half of the office came back to work the next day tanned"
"4076","Bob was concerned about his old water heater | He didn't have the money to afford a new one | Bob called a plumber to inspect it | The plumber replaced the rod and said it should last another decade | Bob was very relieved he didn't have to replace the whole heater","Bob called a plumber to inspect it | He didn't have the money to afford a new one | Bob was concerned about his old water heater | Bob was very relieved he didn't have to replace the whole heater | The plumber replaced the rod and said it should last another decade","Bob was concerned about his old water heater | He didn't have the money to afford a new one | The plumber replaced the rod and said it should last another decade | Bob called a plumber to inspect it | Bob was very relieved he didn't have to replace the whole heater"
"4077","Spirit came back to the house, but something was wrong | Timmy Jackson had been riding Spirit, yet she'd returned without him | A search party combed the forest for 2 days looking for Timmy | Fortunately Timmy was a prankster, and had just gone home | When his parents found out, he got his ass beat","A search party combed the forest for 2 days looking for Timmy | Fortunately Timmy was a prankster, and had just gone home | Spirit came back to the house, but something was wrong | When his parents found out, he got his ass beat | Timmy Jackson had been riding Spirit, yet she'd returned without him","Timmy Jackson had been riding Spirit, yet she'd returned without him | Spirit came back to the house, but something was wrong | A search party combed the forest for 2 days looking for Timmy | Fortunately Timmy was a prankster, and had just gone home | When his parents found out, he got his ass beat"
"4078","Sarah lived alone | She wanted company because she was lonely | She decided to buy a dog | The dog was very fluffy | The dog made Sarah happy","She wanted company because she was lonely | The dog was very fluffy | She decided to buy a dog | Sarah lived alone | The dog made Sarah happy","Sarah lived alone | She wanted company because she was lonely | She decided to buy a dog | The dog was very fluffy | The dog made Sarah happy"
"4079","Jenny wanted to spend the day at the beach | She gathered her towel, sunscreen and beach umbrella to take | Once she got to the beach, she picked out a perfect spot to relax | Jenny watched the waves roll in and felt the hot sun on her skin | After a few hours, Jenny decided it was time to leave and went home","Jenny wanted to spend the day at the beach | Once she got to the beach, she picked out a perfect spot to relax | She gathered her towel, sunscreen and beach umbrella to take | After a few hours, Jenny decided it was time to leave and went home | Jenny watched the waves roll in and felt the hot sun on her skin","Jenny wanted to spend the day at the beach | She gathered her towel, sunscreen and beach umbrella to take | Once she got to the beach, she picked out a perfect spot to relax | Jenny watched the waves roll in and felt the hot sun on her skin | After a few hours, Jenny decided it was time to leave and went home"
"4080","Martin took out his old baseball bat | He swung it | It seemed heavier than before | He swung again and hit a lamp | Martin swept up the glass off the garage floor","He swung again and hit a lamp | Martin swept up the glass off the garage floor | Martin took out his old baseball bat | He swung it | It seemed heavier than before","Martin took out his old baseball bat | It seemed heavier than before | He swung it | He swung again and hit a lamp | Martin swept up the glass off the garage floor"
"4081","Tony liked eating snack foods | Chips and salsa were his favorite | Whenever he was hungry, he'd pour a bowl of salsa | He could eat the whole container in a weekend | Tony decided to start making his own salsa","Whenever he was hungry, he'd pour a bowl of salsa | Tony decided to start making his own salsa | Tony liked eating snack foods | Chips and salsa were his favorite | He could eat the whole container in a weekend","Tony liked eating snack foods | Chips and salsa were his favorite | Tony decided to start making his own salsa | Whenever he was hungry, he'd pour a bowl of salsa | He could eat the whole container in a weekend"
"4082","Jim lived too much in the past | He loved retelling old stories, ignoring the present | His children worried about him | They tried to distract him with stories they had just experienced | But Jim couldn't escape the trap of his mind","But Jim couldn't escape the trap of his mind | He loved retelling old stories, ignoring the present | They tried to distract him with stories they had just experienced | His children worried about him | Jim lived too much in the past","Jim lived too much in the past | He loved retelling old stories, ignoring the present | His children worried about him | They tried to distract him with stories they had just experienced | But Jim couldn't escape the trap of his mind"
"4083","Kevin was hungry | He couldn't find anything to eat in the kitchen | Kevin drove into town to eat | He got a burger at a fast food restaurant | Kevin felt full","Kevin felt full | Kevin drove into town to eat | He couldn't find anything to eat in the kitchen | Kevin was hungry | He got a burger at a fast food restaurant","Kevin was hungry | He couldn't find anything to eat in the kitchen | Kevin drove into town to eat | He got a burger at a fast food restaurant | Kevin felt full"
"4084","Hannah was excited to prank people on April first | She had a good idea to fill her bottle with salt water and offer sips | All day people asked for a sip of water only to taste salt | By the end of the day everyone knew about the prank | Still Hannah had fun while it lasted","By the end of the day everyone knew about the prank | All day people asked for a sip of water only to taste salt | Still Hannah had fun while it lasted | She had a good idea to fill her bottle with salt water and offer sips | Hannah was excited to prank people on April first","Hannah was excited to prank people on April first | She had a good idea to fill her bottle with salt water and offer sips | All day people asked for a sip of water only to taste salt | By the end of the day everyone knew about the prank | Still Hannah had fun while it lasted"
"4085","Last month I took my very first trip to New York City | I was super excited to stay near Central Park | The trip was going well until I got bitten by a stray dog | I had to be rushed to the hospital | Thankfully I was alright but it was still scary","Last month I took my very first trip to New York City | The trip was going well until I got bitten by a stray dog | I had to be rushed to the hospital | I was super excited to stay near Central Park | Thankfully I was alright but it was still scary","Last month I took my very first trip to New York City | The trip was going well until I got bitten by a stray dog | I had to be rushed to the hospital | I was super excited to stay near Central Park | Thankfully I was alright but it was still scary"
"4086","Jessey has always hated doing dishes | Her mother used to make her do the dishes when she was young | If she didn't do them right, her mom would hit her | Because of that, she always feels angry doing dishes | Her roommate doesn't understand why she hates doing dishes","Her mother used to make her do the dishes when she was young | Because of that, she always feels angry doing dishes | Jessey has always hated doing dishes | If she didn't do them right, her mom would hit her | Her roommate doesn't understand why she hates doing dishes","Her mother used to make her do the dishes when she was young | If she didn't do them right, her mom would hit her | Because of that, she always feels angry doing dishes | Jessey has always hated doing dishes | Her roommate doesn't understand why she hates doing dishes"
