"original_story","reordered_story"
"The black bear was a friendly gentle giant, he didn't disturb a fly | He was friendly and only ate honey and some fish from the stream | When the poachers arrived they wiped out nearly his whole family | The poor bear had no one but himself for the cold and sad winter | He died of what they say was heartbreak for he was all alone","The black bear was a friendly gentle giant, he didn't disturb a fly | He was friendly and only ate honey and some fish from the stream | When the poachers arrived they wiped out nearly his whole family | The poor bear had no one but himself for the cold and sad winter | He died of what they say was heartbreak for he was all alone"
"Dominic loved Adele's music | He was thrilled to get tickets to her concert | At the show, someone gave him a ticket to sit in the second row | The show was magnificent | He will remember that night forever","Dominic loved Adele's music | He was thrilled to get tickets to her concert | At the show, someone gave him a ticket to sit in the second row | The show was magnificent | He will remember that night forever"
"Erin neglected mowing his lawn | So he decided to mow it one day | It was a lot of work | But Erin liked the results | He was proud of how good his lawn looked","Erin neglected mowing his lawn | So he decided to mow it one day | It was a lot of work | But Erin liked the results | He was proud of how good his lawn looked"
"Chris was a very healthy eater | He would cook boiled eggs everyday | One day he forgot he was cooking | When he returned to the kitchen the water had evaporated | Chris was upset he ruined his eggs","Chris was a very healthy eater | He would cook boiled eggs everyday | One day he forgot he was cooking | When he returned to the kitchen the water had evaporated | Chris was upset he ruined his eggs"
"I went on a plane yesterday | As I got on it something happened | We had to turn back | A fire came about | It was scary","I went on a plane yesterday | As I got on it something happened | A fire came about | It was scary | We had to turn back"
"Jim found a dog in a barn | The barn had tons of fur | It could barely walk | He rescued the dog from it's owners | He gave it a bath and a shave","Jim found a dog in a barn | The barn had tons of fur | He rescued the dog from its owners | It could barely walk | He gave it a bath and a shave"
"Josh's mom told him he could have 2 pieces of chocolate | Josh ate ten pieces of chocolate instead | He started to feel sick and his stomach started to hurt | He told his mom | She warned him his stomach would hurt","Josh's mom told him he could have 2 pieces of chocolate | Josh ate ten pieces of chocolate instead | She warned him his stomach would hurt | He started to feel sick and his stomach started to hurt | He told his mom"
"Rob ran cross country in college | After graduation he ran with his friends from work | One day the decided to try doing a triathlon | They enjoyed it so much that they did several more | In their third race, Rob won the state championship for his age group","Rob ran cross country in college | After graduation he ran with his friends from work | One day he decided to try doing a triathlon | They enjoyed it so much that they did several more | In their third race, Rob won the state championship for his age group"
"I was told I had to get a solicitor license to knock on doors | I went downtown | I had to get a business license | I had to get a card made | A lady tried to get taxes from me too","I went downtown | I had to get a card made | I had to get a business license | I was told I had to get a solicitor license to knock on doors | A lady tried to get taxes from me too"
"Sara's parents had to move to a new place | She was not looking forward to starting a new school | She was anxious about making new friends | She decided to join a club | Sara was happy when she became more involved in school","Sara's parents had to move to a new place | She was not looking forward to starting a new school | She was anxious about making new friends | She decided to join a club | Sara was happy when she became more involved in school"
"It was Rainer's first time seeing snow | She was very excited even though she was cold | She lay down in the snow with her mom | She moved her arms and legs up and down like her mom showed her | She thought the snow angels they made were beautiful","It was Rainer's first time seeing snow | She was very excited even though she was cold | She lay down in the snow with her mom | She moved her arms and legs up and down like her mom showed her | She thought the snow angels they made were beautiful"
"Gretchen was enrolled in a class in college | She was doing badly in the class | Gretchen decided to withdraw from the class | The next semester, Gretchen had a lighter work schedule | She decided to try taking the class again","Gretchen was enrolled in a class in college | She was doing badly in the class | Gretchen decided to withdraw from the class | The next semester, Gretchen had a lighter work schedule | She decided to try taking the class again"
"Tom bought a new video game | He didn't like it but kept trying to play it | Eventually he gave up and decided to return it | Unfortunately it was too late and the store didn't allow it | Tom was stuck with a game he didn't like","Tom bought a new video game | He didn't like it but kept trying to play it | Tom was stuck with a game he didn't like | Eventually he gave up and decided to return it | Unfortunately it was too late and the store didn't allow it"
"When Kevin works hard, he makes more money | Monday Kevin used his phone to text at work all day | Tuesday Kevin's boss asked him to leave early | On Wednesday Kevin did not use his phone, and instead swept the floor | On Thursday Kevin's boss gave him a raise","Monday Kevin used his phone to text at work all day | Tuesday Kevin's boss asked him to leave early | On Wednesday Kevin did not use his phone, and instead swept the floor | On Thursday Kevin's boss gave him a raise | When Kevin works hard, he makes more money"
"Kate wanted a new dress | She knew she didn't need one | However, she wanted to impress her friends | She decided to splurge on one anyway | She was happy she did","Kate wanted a new dress | She knew she didn't need one | However, she wanted to impress her friends | She decided to splurge on one anyway | She was happy she did"
"Mary baked her first pie | It didn't turn out as well as she thought it would | The crust was burned and the fruit inside wasn't that great | However, she remembered that practice makes perfect and tried again | Each pie after came out better, and she was happy she didn't give up","Mary baked her first pie | It didn't turn out as well as she thought it would | The crust was burned and the fruit inside wasn't that great | However, she remembered that practice makes perfect and tried again | Each pie after came out better, and she was happy she didn't give up"
"Tom normally liked flying | His latest trip was different | The plane went through a lot of windy weather | The turbulence was intense enough to make Tom sick | He had to throw up more than once","Tom normally liked flying | His latest trip was different | The plane went through a lot of windy weather | The turbulence was intense enough to make Tom sick | He had to throw up more than once"
"Guillermo liked bees | He didn't know he was allergic to them | He saw a beehive one day | He got stung in the arm | And he erupted in hives because of it","Guillermo liked bees | He saw a beehive one day | He got stung in the arm | He didn't know he was allergic to them | And he erupted in hives because of it"
"One day Sam took his dog Bella out for a walk | Bella pulled and pulled on the leash | Sam couldn't hold Bella anymore and she broke away running | Sam chased Bella for 30 minutes before he finally caught her | Sam will not be taking Bella for another walk anytime soon!","One day Sam took his dog Bella out for a walk | Bella pulled and pulled on the leash | Sam couldn't hold Bella anymore and she broke away running | Sam chased Bella for 30 minutes before he finally caught her | Sam will not be taking Bella for another walk anytime soon!"
"Dan wanted to take Lily on a date | Dan asked a friend of Lily's what she liked to do | Lilly's friend told Dan that she enjoys walks in the local park | The next day, Dan asked Lilly if she'd like to take a walk with him | Lilly said yes!","Dan wanted to take Lily on a date | Dan asked a friend of Lily's what she liked to do | Lilly's friend told Dan that she enjoys walks in the local park | The next day, Dan asked Lilly if she'd like to take a walk with him | Lilly said yes!"
"Bob ordered chocolate chunk ice cream | The lady prepared his order | He watched in anticipation | His anticipation turned to impatience | He demanded faster ice cream","Bob ordered chocolate chunk ice cream | He watched in anticipation | His anticipation turned to impatience | The lady prepared his order | He demanded faster ice cream"
"Aiden went to a glassblowing workshop for a field trip | He wasn't very interested in the trip | One of the craftsman picked him to craft glass | Aiden had a surprisingly good time crafting his trinket | He helps around the glass workshop on his spare time","Aiden went to a glassblowing workshop for a field trip | He wasn't very interested in the trip | Aiden had a surprisingly good time crafting his trinket | One of the craftsman picked him to craft glass | He helps around the glass workshop on his spare time"
"It was the day of the big football game | Tim went to school ready to win | After a hard fought game, Tim's team won | However, Tim's clothes were all dirty | Fortunately, his mother bought him a change of clothes","It was the day of the big football game | Tim went to school ready to win | After a hard fought game, Tim's team won | However, Tim's clothes were all dirty | Fortunately, his mother bought him a change of clothes"
"John went camping | He didn't want to gather firewood | His dog wanted to play fetch | He pretended to throw a stick for the dog | The dog would bring a stick","John went camping | He didn't want to gather firewood | His dog wanted to play fetch | He pretended to throw a stick for the dog | The dog would bring a stick"
"Dan went on a fishing trip to Lake Erie | He went out on the lake in his boat | He casted out his fishing pole and waited | A fish grabbed his bait he lost his fishing pole | He gave up on fishing and went home","Dan went on a fishing trip to Lake Erie | He went out on the lake in his boat | He casted out his fishing pole and waited | A fish grabbed his bait he lost his fishing pole | He gave up on fishing and went home"
"Tom was running late to the airport | When he got there he noticed huge lines | Everything was movie extra slow | It took him over an hour to get to his gate | Once there Tom barely missed the flight by a few minutes","Tom was running late to the airport | When he got there he noticed huge lines | Everything was movie extra slow | It took him over an hour to get to his gate | Once there Tom barely missed the flight by a few minutes"
"Dan recently noticed a huge scratch on his car | Dan decided to get his vehicle a new paint job | After researching, Dan found a reputable car paint shop | Dan dropped his car off to the paint shop the next day | Dan could not wait to see how the paint job came out on his car","Dan recently noticed a huge scratch on his car | Dan decided to get his vehicle a new paint job | After researching, Dan found a reputable car paint shop | Dan dropped his car off to the paint shop the next day | Dan could not wait to see how the paint job came out on his car"
"Terry's life long dream was to meet Joey Logano | He went to Nascar's Daytona Race Track | He paid for a VIP Pit Pass | Once on Pit Row, he looked everywhere for Joey Logano | He met him and got his autograph","Terry's life long dream was to meet Joey Logano | He paid for a VIP Pit Pass | He went to Nascar's Daytona Race Track | Once on Pit Row, he looked everywhere for Joey Logano | He met him and got his autograph"
"Tom moved into a new apartment | His phone didn't work well | He tried different carriers | None were any better | He would go outside to call people","Tom moved into a new apartment | His phone didn't work well | He would go outside to call people | He tried different carriers | None were any better"
"Allie really loved chips | She decided to buy an entire bag | She promised herself she would just have one | Yet she ended up eating the entire bag | Allie felt badly after and she went to exercise","Allie really loved chips | She decided to buy an entire bag | She promised herself she would just have one | Yet she ended up eating the entire bag | Allie felt badly after and she went to exercise"
"Harry complained about the expense of car ownership | So the first time he drove into town he sold his Rover | Then Harry went to a bicycle shop and bought a nice Schwinn | But Harry forgot he no longer had his Rover to get home with | So Harry had to peddle over sixty miles to get to his front door","Harry complained about the expense of car ownership | So the first time he drove into town he sold his Rover | But Harry forgot he no longer had his Rover to get home with | Then Harry went to a bicycle shop and bought a nice Schwinn | So Harry had to peddle over sixty miles to get to his front door"
"James loved being the class clown | He even went out of his way to make his peers laugh | One day his French teacher made fun of him in French | James didn't know what she said so couldn't reply | James blushed and learned he should be nicer to people","James loved being the class clown | He even went out of his way to make his peers laugh | One day his French teacher made fun of him in French | James didn't know what she said so couldn't reply | James blushed and learned he should be nicer to people"
"Bay was scared of the dark | It made bedtimes difficult | Then his mom bought him a small nightlight | She left it burning all night | The light helped Boy overcome his crippling fear","Bay was scared of the dark | It made bedtimes difficult | Then his mom bought him a small nightlight | She left it burning all night | The light helped Boy overcome his crippling fear"
"Ed had never tried carrots | They grossed him out | Then his mom offered him $5 to try one | Ed accepted the offer | He made $5 and found that he liked carrots after all!","Ed had never tried carrots | They grossed him out | Then his mom offered him $5 to try one | Ed accepted the offer | He made $5 and found that he liked carrots after all!"
"Clark spent several hours every day playing video games | Clark's dad wanted Clark to play outdoor sports not video games | In order to satisfy his dad, Clark joined his school's track team | Clark's commitment to track cut down his gaming time | Clark was thankful when track season was finally over","Clark spent several hours every day playing video games | Clark's dad wanted Clark to play outdoor sports not video games | In order to satisfy his dad, Clark joined his school's track team | Clark's commitment to track cut down his gaming time | Clark was thankful when track season was finally over"
"Rita is 16 | Rita wants her driver's licenses | Rita studies | Rita takes the exam | Rita passes","Rita is 16 | Rita wants her driver's license | Rita studies | Rita takes the exam | Rita passes"
"Ben is in his favorite store | He decides to buy some apples | He takes them home and washes them | After washing them he bites into the apple | He finds a bunch of worms in his apple and is very upset","Ben is in his favorite store | He decides to buy some apples | He takes them home and washes them | After washing them he bites into the apple | He finds a bunch of worms in his apple and is very upset"
"Kelly couldn't wait for her favorite singer's album to come out | The next week when the album came out she bought ten copies | She loved the album so much she memorized all the songs | When she opened up one of the albums she saw free tickets | Kelly was thrilled","Kelly couldn't wait for her favorite singer's album to come out | The next week when the album came out she bought ten copies | When she opened up one of the albums she saw free tickets | Kelly was thrilled | She loved the album so much she memorized all the songs"
"Ana hated doing laundry | She put it off as long as she could | When all her clothes were dirty, she went to the laundromat | She sat there for hours doing the wash | Ana was relieved when she finally finished","Ana hated doing laundry | She put it off as long as she could | When all her clothes were dirty, she went to the laundromat | She sat there for hours doing the wash | Ana was relieved when she finally finished"
"Yesterday I went to a party | I wore my pretty white dress to it | Unfortunately I spilled wine on it | The stain would not come out | The dress was ruined","Yesterday I went to a party | I wore my pretty white dress to it | Unfortunately I spilled wine on it | The stain would not come out | The dress was ruined"
"Terry was running out of food in his apartment | All he had left was some stray vegetables and some pasta | The choice of his meal was obvious | He combined all of the remaining vegetables into a pasta sauce | It turned out surprisingly tasty","Terry was running out of food in his apartment | All he had left was some stray vegetables and some pasta | The choice of his meal was obvious | He combined all of the remaining vegetables into a pasta sauce | It turned out surprisingly tasty"
"April was in love with Andy | He thought she was too young for him | He really liked her too | They finally went on a date | Not long after they were married!","April was in love with Andy | He thought she was too young for him | He really liked her too | They finally went on a date | Not long after they were married!"
"Yenny took tons of snapchats that day | Her friend messaged her saying she was being annoying | Yenny said she was just proud of her face | Yenny noticed many people were unfollowing her | She realized she needed to lay off the snapchats","Yenny took tons of snapchats that day | Her friend messaged her saying she was being annoying | Yenny said she was just proud of her face | Yenny noticed many people were unfollowing her | She realized she needed to lay off the snapchats"
"I bought a new grill from the store downtown | The grill started off working great | The grill would not light the second time I tried to use it | I decided to bring the grill back to the store | The store gave me a refund for the broken grill","I bought a new grill from the store downtown | The grill started off working great | The grill would not light the second time I tried to use it | I decided to bring the grill back to the store | The store gave me a refund for the broken grill"
"Before Brandy went to work, she tried looking for her nail file | She asked Henry if he saw it | He told her that he threw it away since it was nearly broken | She pushed him in frustration | He was a little intimidated and didn't bother to fight back","Before Brandy went to work, she tried looking for her nail file | She asked Henry if he saw it | He told her that he threw it away since it was nearly broken | She pushed him in frustration | He was a little intimidated and didn't bother to fight back"
"Sarah had snuck out of her house | She had slept over at her boyfriend's place | When she woke up, she saw that she was late | She was supposed to be back home an hour earlier | She ran home and luckily she hadn't been caught yet","Sarah had snuck out of her house | She had slept over at her boyfriend's place | When she woke up, she saw that she was late | She was supposed to be back home an hour earlier | She ran home and luckily she hadn't been caught yet"
"Janet wanted to take dance lessons | She signed up for dance lessons from a flyer | She went to the building where the dance lessons are | Unfortunately for her they were ballet lessons | She stuck around for 1 lesson and went home","Janet wanted to take dance lessons | She signed up for dance lessons from a flyer | She went to the building where the dance lessons are | Unfortunately for her they were ballet lessons | She stuck around for 1 lesson and went home"
"My family came into a restaurant | We ordered several items | Without asking for my permission, my mom ordered for me | Although I was mad, I ate the food | The peanuts inside of the good gave me an allergic reaction","My family came into a restaurant | We ordered several items | Without asking for my permission, my mom ordered for me | Although I was mad, I ate the food | The peanuts inside of the food gave me an allergic reaction"
"A group of managers went to Italy on a job | My boss was one of the group | He was the only non engineer | The group snubbed him during the trip | I felt badly for my boss","A group of managers went to Italy on a job | My boss was one of the group | He was the only non engineer | The group snubbed him during the trip | I felt badly for my boss"
"John is driving down the road | He begins to smell smoke from his car | He pulls over to check it out | His engine is blown up | He has to call a tow truck to tow him back to town","John is driving down the road | He begins to smell smoke from his car | He pulls over to check it out | His engine is blown up | He has to call a tow truck to tow him back to town"
"Bob was washing several dishes | But he accidentally dropped one of them | Hey mom saw the cracked dish | And he was not allowed to wash dishes again | But Bob was glad","Bob was washing several dishes | But he accidentally dropped one of them | Hey mom saw the cracked dish | And he was not allowed to wash dishes again | But Bob was glad"
"Jim Bob's grandfather had just died | Jim Bob acted sad at the funeral | Afterwards, he stopped by his grandfather's house to examine his stuff | He saw a few expensive watches | Jim Bob took the watches and ran off before anyone noticed","Jim Bob's grandfather had just died | Jim Bob acted sad at the funeral | Afterwards, he stopped by his grandfather's house to examine his stuff | He saw a few expensive watches | Jim Bob took the watches and ran off before anyone noticed"
"Ian wanted to learn how to surf | So he took surfing lessons at his local beach | The beach was very crowded | So he felt self-conscious | Ian was too afraid to take surfing lessons again","Ian wanted to learn how to surf | So he took surfing lessons at his local beach | The beach was very crowded | So he felt self-conscious | Ian was too afraid to take surfing lessons again"
"The Jones were looking forward to getting away | When they arrived at the beach they ran to the water | The beaches were just as beautiful as they anticipated | They swam in the ocean all day laughing | Finally as the sun went down they packed up and headed home","The Jones were looking forward to getting away | When they arrived at the beach they ran to the water | The beaches were just as beautiful as they anticipated | They swam in the ocean all day laughing | Finally as the sun went down they packed up and headed home"
"Kelsea decided that she needed to learn better grammar | She went to the library and found all the books she could carry | She took them home and studied | Her grades drastically improved | Now Kelsea's grammar is her strongsuit","Kelsea decided that she needed to learn better grammar | She went to the library and found all the books she could carry | She took them home and studied | Her grades drastically improved | Now Kelsea's grammar is her strongsuit"
"The Batemans went to Australia for their vacation | They decided to go scuba diving | Dad thought he saw a shark and yelped | If was only a baby dolphin | Everyone laughed in amusement","The Batemans went to Australia for their vacation | They decided to go scuba diving | Dad thought he saw a shark and yelped | If was only a baby dolphin | Everyone laughed in amusement"
"Jorge stepped out his front door to see a paper at his feet | He figured the delivery person goofed as he hadn't subscribed | When he checked the to bundle, he saw that this paper was free | Interested in the contents, he took it inside | After reading it, he decided it wasn't good enough to buy into","Jorge stepped out his front door to see a paper at his feet | He figured the delivery person goofed as he hadn't subscribed | Interested in the contents, he took it inside | When he checked the to bundle, he saw that this paper was free | After reading it, he decided it wasn't good enough to buy into"
"Betty wanted a new smartphone | However, her phone contract would not be over for another year | She decided to smash her phone to pieces and claim the damages | Unfortunately, her claim was denied | Now, Betty had no phone","Betty wanted a new smartphone | However, her phone contract would not be over for another year | She decided to smash her phone to pieces and claim the damages | Unfortunately, her claim was denied | Now, Betty had no phone"
"Shannon got a spider bite one day | It itched and she put some medicine on it | At the end of the day, the swelling had gone down | The bite was still itchy, so she put some more cream on it | She felt better and went to bed","Shannon got a spider bite one day | It itched and she put some medicine on it | The bite was still itchy, so she put some more cream on it | At the end of the day, the swelling had gone down | She felt better and went to bed"
"Jill was on vacation | She was missing her boyfriend | She decided to Skype him on her laptop | They talked for many hours | Jill felt happier after talking to her boyfriend","Jill was on vacation | She was missing her boyfriend | She decided to Skype him on her laptop | They talked for many hours | Jill felt happier after talking to her boyfriend"
"Gabe was busy making a new video game, so he looked online for ideas | While looking he read some mean comments people wrote on the internet | The comments were about Gabe's weight and appearance | Gabe felt sad that people were making fun of how he looked | Then Gabe remembered he was a millionaire, and so he felt better","Gabe was busy making a new video game, so he looked online for ideas | While looking he read some mean comments people wrote on the internet | The comments were about Gabe's weight and appearance | Gabe felt sad that people were making fun of how he looked | Then Gabe remembered he was a millionaire, and so he felt better"
"Deb was camping with family | She was helping with the fire | And putting wood on it as it needed it | But she got carried away | And the large blaze caught the tent on fire!","Deb was camping with family | She was helping with the fire | And putting wood on it as it needed it | But she got carried away | And the large blaze caught the tent on fire!"
"Francis wanted to visit a national park | She decided on yellowstone and planned the trip | She took off and was excited for all the hiking she would do | She arrived and embarked on a 3 day long hike | She saw such amazing scenery and was so happy she had made the hike","Francis wanted to visit a national park | She decided on Yellowstone and planned the trip | She took off and was excited for all the hiking she would do | She arrived and embarked on a 3 day long hike | She saw such amazing scenery and was so happy she had made the hike"
"Johnny's uncle, Bob, came by the house and said something to Johnny | Bob told Johnny that today was the day he would become a man | Bob then took Johnny out to a firing range | Bob showed Johnny how to fire a weapon and hit a target | Johnny felt awesome, like he had taken a step forward in life","Johnny's uncle, Bob, came by the house and said something to Johnny | Bob told Johnny that today was the day he would become a man | Bob then took Johnny out to a firing range | Bob showed Johnny how to fire a weapon and hit a target | Johnny felt awesome, like he had taken a step forward in life"
"When I was five, my dad brought home a kitten | He was a persian | He was very pretty | He loved to sneak outside to hunt mice | One day he disappeared, and I never saw him again","When I was five, my dad brought home a kitten | He was a persian | He was very pretty | He loved to sneak outside to hunt mice | One day he disappeared, and I never saw him again"
"Max was scared of penguins | He hated their attitude | One day he went to an aquarium | A penguin was staring at him | Max nearly fainted","One day he went to an aquarium | A penguin was staring at him | Max was scared of penguins | Max nearly fainted | He hated their attitude"
"Janet fell down the stairs at her house | Her knee was never in good shape but this made it worse | She was unable to walk and was in severe pain | Janet called her friend to come help | Her friend immediately took her to the hospital","Janet fell down the stairs at her house | Her knee was never in good shape but this made it worse | She was unable to walk and was in severe pain | Janet called her friend to come help | Her friend immediately took her to the hospital"
"Jennifer went out that morning to walk the dog | He was a very excitable labrador retriever | Jennifer did not see the bunny until it was too late | Fido bounded after it, while she raced to keep up | She was finally able to slow him down, and make him stop chasing it","Jennifer went out that morning to walk the dog | He was a very excitable labrador retriever | Jennifer did not see the bunny until it was too late | Fido bounded after it, while she raced to keep up | She was finally able to slow him down, and make him stop chasing it"
"David needed an office chair | So he went to an office store and looked | But they were all so expensive | He decided to pick up a cheap one on a Chinese website | But it fell apart after a few weeks","David needed an office chair | So he went to an office store and looked | But they were all so expensive | He decided to pick up a cheap one on a Chinese website | But it fell apart after a few weeks"
"The discount airline cost a third of what the others charged | The luggage requirement meant Dan had to pack light | Seats were assigned by the computer and Dan had to sit in the middle | The flight left on time and arrived early | The cheap flight ended up being worth the discomfort of middle seats","The discount airline cost a third of what the others charged | The luggage requirement meant Dan had to pack light | Seats were assigned by the computer and Dan had to sit in the middle | The flight left on time and arrived early | The cheap flight ended up being worth the discomfort of middle seats"
"Jason picked up his VHS tape with a glad smile | He wasn't supposed to handle them himself | He carried the cassette by the tape itself and it pulled free | Jason tried to fix it | Dad found Jason with a 100' of VHS tape in his lap","Jason picked up his VHS tape with a glad smile | He wasn't supposed to handle them himself | He carried the cassette by the tape itself and it pulled free | Jason tried to fix it | Dad found Jason with a 100' of VHS tape in his lap"
"Ana wanted her morning cup of tea | But her local coffee shop was inexplicably closed | She went home and dug out her old kettle | She boiled water and added her own tea | Then Ana sat and sipped her homemade morning tea!","Ana wanted her morning cup of tea | But her local coffee shop was inexplicably closed | She went home and dug out her old kettle | She boiled water and added her own tea | Then Ana sat and sipped her homemade morning tea!"
"Beth was banned from playing soccer because of her testosterone level | She was born with more of the hormone than many women | The soccer federation stated that she wasn't a female, so she sued | She won her case and was allowed to play again | The humiliation in having to show she was a woman made it bittersweet","She was born with more of the hormone than many women | Beth was banned from playing soccer because of her testosterone level | The soccer federation stated that she wasn't a female, so she sued | She won her case and was allowed to play again | The humiliation in having to show she was a woman made it bittersweet"
"Frank decided to take a trip | He went to Las Vegas to let loose | Frank drank and gambled and relaxed | He had a lot of fun with his friends | When he returned home, he decided to make it an annual event","Frank decided to take a trip | He went to Las Vegas to let loose | Frank drank and gambled and relaxed | He had a lot of fun with his friends | When he returned home, he decided to make it an annual event"
"Jennifer is about to graduate | She is in school for her final day | She has a great time talking to her teachers and friends | The bell sounds and she says goodbye to everyone | Jennifer enjoyed her last day of school","She is in school for her final day | She has a great time talking to her teachers and friends | The bell sounds and she says goodbye to everyone | Jennifer enjoyed her last day of school | Jennifer is about to graduate"
"I am retired on disability | I had a stroke and cannot walk well | I make my own breakfast, carrying items from kitchen to living room | I made up a mnemonic device listing everything I need to prepare | This lets me take out everything I need for breakfast in one trip","I am retired on disability | I had a stroke and cannot walk well | I make my own breakfast, carrying items from kitchen to living room | I made up a mnemonic device listing everything I need to prepare | This lets me take out everything I need for breakfast in one trip"
"Bob threw a party one night | One of his friends brought alcohol | Bob was tempted to drink the alcohol | After thinking about it, he decided not to | Bob had made the right choice","Bob threw a party one night | One of his friends brought alcohol | Bob was tempted to drink the alcohol | After thinking about it, he decided not to | Bob had made the right choice"
"Jill was going on a skiing trip | She decided to buy a pair of snow boots | She was excited about her trip | She finally found the perfect boots | She was set for her trip","Jill was going on a skiing trip | She was excited about her trip | She decided to buy a pair of snow boots | She finally found the perfect boots | She was set for her trip"
"Somebody is applying for a job at my wife's company | She uses her bike for transportation | Her commute would be 4 miles long | The company is concerned about her getting there every day | She said she would use the bus in bad weather","Somebody is applying for a job at my wife's company | The company is concerned about her getting there every day | Her commute would be 4 miles long | She uses her bike for transportation | She said she would use the bus in bad weather"
"Sally's son Benji had an obsession about worms | She had also been thinking about getting into composting | She decided to order a worm composting kit | Benji got to enjoy adding scraps for them to eat daily | Sally got to use the compost in her garden","She had also been thinking about getting into composting | Sally's son Benji had an obsession about worms | She decided to order a worm composting kit | Benji got to enjoy adding scraps for them to eat daily | Sally got to use the compost in her garden"
"Christine was driving to work | She saw a duckling in the middle of the road | Christine picked up the duckling and set it on the ground | Christine got back into her car and took a picture | She told her coworkers what she had seen this morning","Christine was driving to work | She saw a duckling in the middle of the road | Christine picked up the duckling and set it on the ground | Christine got back into her car and took a picture | She told her coworkers what she had seen this morning"
"The dog peed on my carpet | So i took it to get trained | The first few days she showed no progress | But in a month she was potty trained | Now she does not pee on the carpet no more","The dog peed on my carpet | So I took it to get trained | The first few days she showed no progress | But in a month she was potty trained | Now she does not pee on the carpet no more"
"Michael has always adored animals | For as long as he can remember he has always been drawn to them | As he grew up he thought he might want to become a vet | After high school he went to school to become a vet | After his education was complete he opened a successful animal clinic","Michael has always adored animals | For as long as he can remember he has always been drawn to them | As he grew up he thought he might want to become a vet | After high school he went to school to become a vet | After his education was complete he opened a successful animal clinic"
"Cameron wanted some money for the movies | He asked his mom but she said he'd have to work first | She told him that he needed to shovel snow | He went outside and cleared the whole walkway | Then she gave him some money","Cameron wanted some money for the movies | He asked his mom but she said he'd have to work first | She told him that he needed to shovel snow | He went outside and cleared the whole walkway | Then she gave him some money"
"Reba was excited to find a designer dress on a discount rack | She wore the dress to her office job and got raves | Soon, her co-workers were coming to Reba for fashion advice | One day, Reba spied the same dress on a store window mannequin | Reba saw she had been wearing the dress backwards","One day, Reba spied the same dress on a store window mannequin | Reba was excited to find a designer dress on a discount rack | She wore the dress to her office job and got raves | Soon, her co-workers were coming to Reba for fashion advice | Reba saw she had been wearing the dress backwards"
"John and Jenna loved road trips | They especially loved to find different routes | There were often unexpected sights along the way | Many of their friends would rather fly than drive | They thought this idea was just crazy!","John and Jenna loved road trips | They especially loved to find different routes | There were often unexpected sights along the way | Many of their friends would rather fly than drive | They thought this idea was just crazy!"
"The wild rosebush grew in the woods | It was huge, more than six feet tall | It was covered with pink blooms | It only bloomed for a short time in spring | They always looked forward to this time of year","The wild rosebush grew in the woods | It was huge, more than six feet tall | It was covered with pink blooms | It only bloomed for a short time in spring | They always looked forward to this time of year"
"Patrick was really depressed | His brother had died | It made him so sad | He finally talked to a professional | Now he is able to work out his problems","Patrick was really depressed | His brother had died | It made him so sad | He finally talked to a professional | Now he is able to work out his problems"
"Jim has a Spanish test tomorrow | He has not studied at all | Jim decided to play hooky from school | However, his mom caught him | Not only did he get grounded but he also got detention","Jim has a Spanish test tomorrow | He has not studied at all | Jim decided to play hooky from school | However, his mom caught him | Not only did he get grounded but he also got detention"
"George was a clown who enjoyed to make children smile and laugh | He would make the quirkiest of balloon animals and pass them around | Many families hired him to perform at their children's birthday party | George was grateful for his skills as a party clown | He loved to perform and would do it until the day he died","George was a clown who enjoyed to make children smile and laugh | He would make the quirkiest of balloon animals and pass them around | Many families hired him to perform at their children's birthday party | George was grateful for his skills as a party clown | He loved to perform and would do it until the day he died"
"Lisa was ten Year's old | She wanted to watch a scary movie | Her parents forbade her because she was too young | She ended up watching the movie at a friend's house | Now she is afraid that aliens will eat her brain at night","Lisa was ten years old | She wanted to watch a scary movie | Her parents forbade her because she was too young | She ended up watching the movie at a friend's house | Now she is afraid that aliens will eat her brain at night"
"My friends agreed to play hide and go seek | Janice started to count for ten | Everyone else hid inside of the most unexpected areas | Janice managed to find all of us except David | A few minutes later, he came back in the parking lot with his car","My friends agreed to play hide and go seek | Janice started to count for ten | Everyone else hid inside of the most unexpected areas | Janice managed to find all of us except David | A few minutes later, he came back in the parking lot with his car"
"Neil wanted to see an old city in India | He heard that Delhi had a lot of history | He took a train trip into Delhi | There, he was impressed and awed by the old buildings | He thought Delhi was like a living monument!","Neil wanted to see an old city in India | He heard that Delhi had a lot of history | He took a train trip into Delhi | There, he was impressed and awed by the old buildings | He thought Delhi was like a living monument!"
"Ryan didn't have a pencil case | He and his mom looked at the store | There weren't any pencil cases left | Ryan's mom sewed him a case that looked like a shark | Ryan liked the shark pencil case","Ryan didn't have a pencil case | He and his mom looked at the store | There weren't any pencil cases left | Ryan's mom sewed him a case that looked like a shark | Ryan liked the shark pencil case"
"Zooey was washing dishes | She was about to finish up but had two pans left | Suddenly her water went cold | Without hot water she couldn't clean the greasy pans | She had to wait an hour for the hot water to return","She was about to finish up but had two pans left | Suddenly her water went cold | Without hot water she couldn't clean the greasy pans | She had to wait an hour for the hot water to return | Zooey was washing dishes"
